Store,week_start,horizon_week,pred_sales
718,2015-08-13,2,7456.1333
718,2015-08-20,3,12195.883
718,2015-08-27,4,12061.481
718,2015-09-03,5,8317.214
718,2015-09-10,6,7030.953
719,2015-08-06,1,9424.149
719,2015-08-13,2,8036.7686
719,2015-08-20,3,9536.769
719,2015-08-27,4,7624.2046
719,2015-09-03,5,5044.864
719,2015-09-10,6,6967.83
720,2015-08-06,1,9774.9
720,2015-08-13,2,6993.4067
720,2015-08-20,3,13028.779
720,2015-08-27,4,11983.658
720,2015-09-03,5,8127.804
720,2015-09-10,6,6402.748
721,2015-08-06,1,10320.801
721,2015-08-13,2,6815.4688
721,2015-08-20,3,9604.56
721,2015-08-27,4,10887.276
721,2015-09-03,5,8224.902
721,2015-09-10,6,6198.799
722,2015-08-06,1,10049.169
722,2015-08-13,2,4798.038
722,2015-08-20,3,11059.498
722,2015-08-27,4,11172.791
722,2015-09-03,5,8297.057
722,2015-09-10,6,6072.866
723,2015-08-06,1,9664.37
723,2015-08-13,2,4802.2163
723,2015-08-20,3,10589.199
723,2015-08-27,4,13173.229
723,2015-09-03,5,9951.248
723,2015-09-10,6,7082.3364
724,2015-08-06,1,8471.865
724,2015-08-13,2,7082.8623
724,2015-08-20,3,12443.818
724,2015-08-27,4,9387.049
724,2015-09-03,5,7171.622
724,2015-09-10,6,5057.2944
725,2015-08-06,1,8156.438
725,2015-08-13,2,9229.571
725,2015-08-20,3,12104.75
725,2015-08-27,4,7620.564
725,2015-09-03,5,6150.95
725,2015-09-10,6,6828.8784
726,2015-08-06,1,13878.831
726,2015-08-13,2,10392.129
726,2015-08-20,3,14150.287
726,2015-08-27,4,12290.964
726,2015-09-03,5,9964.052
726,2015-09-10,6,9341.359
727,2015-08-06,1,8758.469
727,2015-08-13,2,5114.0513
727,2015-08-20,3,8593.81
727,2015-08-27,4,5525.395
727,2015-09-03,5,6982.567
727,2015-09-10,6,6967.83
728,2015-08-06,1,9404.948
728,2015-08-13,2,8576.706
728,2015-08-20,3,10543.44
728,2015-08-27,4,7016.6743
728,2015-09-03,5,4827.6914
728,2015-09-10,6,7107.0215
729,2015-08-06,1,12959.1875
729,2015-08-13,2,9908.447
729,2015-08-20,3,12732.917
729,2015-08-27,4,11425.031
729,2015-09-03,5,9441.266
729,2015-09-10,6,9541.75
730,2015-08-06,1,9185.509
730,2015-08-13,2,7333.9854
730,2015-08-20,3,11727.543
730,2015-08-27,4,10265.891
730,2015-09-03,5,7006.2446
730,2015-09-10,6,6010.281
731,2015-08-06,1,8801.709
731,2015-08-13,2,8496.3
731,2015-08-20,3,13904.171
731,2015-08-27,4,10673.076
731,2015-09-03,5,9832.6875
731,2015-09-10,6,7008.084
732,2015-08-06,1,13498.62
732,2015-08-13,2,6692.513
732,2015-08-20,3,13168.751
732,2015-08-27,4,11404.4375
732,2015-09-03,5,9680.83
732,2015-09-10,6,9433.333
733,2015-08-06,1,21098.379
733,2015-08-13,2,15857.568
733,2015-08-20,3,14832.497
733,2015-08-27,4,15679.254
733,2015-09-03,5,8228.612
733,2015-09-10,6,8100.1265
734,2015-08-06,1,11974.649
734,2015-08-13,2,7167.456
734,2015-08-20,3,7965.0654
734,2015-08-27,4,7462.7734
734,2015-09-03,5,4875.1035
734,2015-09-10,6,6967.83
735,2015-08-06,1,10139.784
735,2015-08-13,2,8429.224
735,2015-08-20,3,9452.576
735,2015-08-27,4,7908.297
735,2015-09-03,5,4987.128
735,2015-09-10,6,6967.83
736,2015-08-06,1,10398.109
736,2015-08-13,2,5834.2266
736,2015-08-20,3,8198.324
736,2015-08-27,4,6968.706
736,2015-09-03,5,6646.6865
736,2015-09-10,6,6967.83
737,2015-08-06,1,6947.866
737,2015-08-13,2,8906.292
737,2015-08-20,3,12163.873
737,2015-08-27,4,8135.1484
737,2015-09-03,5,6213.5356
737,2015-09-10,6,5057.2944
738,2015-08-06,1,9298.337
738,2015-08-13,2,5788.013
738,2015-08-20,3,11718.394
738,2015-08-27,4,11142.718
738,2015-09-03,5,9951.248
738,2015-09-10,6,7316.139
739,2015-08-06,1,13927.603
739,2015-08-13,2,8916.105
739,2015-08-20,3,11810.153
739,2015-08-27,4,11715.004
739,2015-09-03,5,9262.718
739,2015-09-10,6,9714.81
740,2015-08-06,1,11415.368
740,2015-08-13,2,6070.977
740,2015-08-20,3,11724.751
740,2015-08-27,4,13300.955
740,2015-09-03,5,9370.44
740,2015-09-10,6,7082.3364
741,2015-08-06,1,9053.862
741,2015-08-13,2,6991.0557
741,2015-08-20,3,12094.933
741,2015-08-27,4,11320.8545
741,2015-09-03,5,9951.248
741,2015-09-10,6,7101.6353
742,2015-08-06,1,7989.144
742,2015-08-13,2,7693.998
742,2015-08-20,3,12664.752
742,2015-08-27,4,13278.099
742,2015-09-03,5,9541.98
742,2015-09-10,6,6797.147
743,2015-08-06,1,10567.451
743,2015-08-13,2,3877.2036
743,2015-08-20,3,5489.397
743,2015-08-27,4,7808.58
743,2015-09-03,5,6924.831
743,2015-09-10,6,6967.83
744,2015-08-06,1,11017.065
744,2015-08-13,2,4679.6665
744,2015-08-20,3,11039.739
744,2015-08-27,4,11681.835
744,2015-09-03,5,8317.214
744,2015-09-10,6,7030.953
745,2015-08-06,1,9842.165
745,2015-08-13,2,8144.6455
745,2015-08-20,3,12663.483
745,2015-08-27,4,12190.325
745,2015-09-03,5,8147.9614
745,2015-09-10,6,7030.953
746,2015-08-06,1,8372.155
746,2015-08-13,2,7699.3096
746,2015-08-20,3,10842.623
746,2015-08-27,4,11003.0625
746,2015-09-03,5,7287.9067
746,2015-09-10,6,4687.022
747,2015-08-06,1,11229.736
747,2015-08-13,2,6780.977
747,2015-08-20,3,13019.015
747,2015-08-27,4,13312.421
747,2015-09-03,5,9666.53
747,2015-09-10,6,7082.3364
748,2015-08-06,1,9134.505
748,2015-08-13,2,8254.987
748,2015-08-20,3,10616.848
748,2015-08-27,4,7348.979
748,2015-09-03,5,4827.6914
748,2015-09-10,6,7107.0215
749,2015-08-06,1,8730.074
749,2015-08-13,2,4892.2046
749,2015-08-20,3,8466.538
749,2015-08-27,4,6099.5493
749,2015-09-03,5,6982.567
749,2015-09-10,6,6967.83
750,2015-08-06,1,10037.653
750,2015-08-13,2,7433.264
750,2015-08-20,3,8168.1133
750,2015-08-27,4,6829.513
750,2015-09-03,5,4875.1035
750,2015-09-10,6,6967.83
751,2015-08-06,1,10903.382
751,2015-08-13,2,4136.122
751,2015-08-20,3,5506.183
751,2015-08-27,4,7991.4893
751,2015-09-03,5,6924.831
751,2015-09-10,6,6967.83
752,2015-08-06,1,11863.323
752,2015-08-13,2,8910.07
752,2015-08-20,3,8434.488
752,2015-08-27,4,7851.877
752,2015-09-03,5,4875.1035
752,2015-09-10,6,6967.83
753,2015-08-06,1,11387.371
753,2015-08-13,2,8128.2603
753,2015-08-20,3,11155.461
753,2015-08-27,4,13151.562
753,2015-09-03,5,8842.106
753,2015-09-10,6,6797.147
754,2015-08-06,1,8866.218
754,2015-08-13,2,7793.8574
754,2015-08-20,3,11700.383
754,2015-08-27,4,11572.012
754,2015-09-03,5,7525.9985
754,2015-09-10,6,6010.281
755,2015-08-06,1,12907.223
755,2015-08-13,2,7908.1123
755,2015-08-20,3,14841.922
755,2015-08-27,4,10792.735
755,2015-09-03,5,9436.517
755,2015-09-10,6,9804.824
756,2015-08-06,1,21129.21
756,2015-08-13,2,16904.904
756,2015-08-20,3,18092.44
756,2015-08-27,4,16686.506
756,2015-09-03,5,8267.284
756,2015-09-10,6,8363.04
757,2015-08-06,1,8555.538
757,2015-08-13,2,8005.503
757,2015-08-20,3,10803.879
757,2015-08-27,4,11284.545
757,2015-09-03,5,7006.2446
757,2015-09-10,6,6010.281
758,2015-08-06,1,8902.308
758,2015-08-13,2,6383.64
758,2015-08-20,3,9141.56
758,2015-08-27,4,6923.779
758,2015-09-03,5,4932.8394
758,2015-09-10,6,6967.83
759,2015-08-06,1,10013.664
759,2015-08-13,2,8901.713
759,2015-08-20,3,11925.095
759,2015-08-27,4,12132.615
759,2015-09-03,5,8314.792
759,2015-09-10,6,6402.748
760,2015-08-06,1,16209.722
760,2015-08-13,2,4006.287
760,2015-08-20,3,10293.42
760,2015-08-27,4,11817.692
760,2015-09-03,5,10132.824
760,2015-09-10,6,7147.237
761,2015-08-06,1,9124.276
761,2015-08-13,2,7039.522
761,2015-08-20,3,13576.114
761,2015-08-27,4,11391.468
761,2015-09-03,5,9832.6875
761,2015-09-10,6,7545.49
762,2015-08-06,1,11439.72
762,2015-08-13,2,5137.7856
762,2015-08-20,3,6059.0215
762,2015-08-27,4,5408.174
762,2015-09-03,5,6924.831
762,2015-09-10,6,6967.83
763,2015-08-06,1,6295.218
763,2015-08-13,2,8712.181
763,2015-08-20,3,11835.899
763,2015-08-27,4,8135.1484
763,2015-09-03,5,6213.5356
763,2015-09-10,6,5057.2944
764,2015-08-06,1,10779.535
764,2015-08-13,2,4207.7554
764,2015-08-20,3,5664.371
764,2015-08-27,4,7530.4365
764,2015-09-03,5,6924.831
764,2015-09-10,6,6967.83
765,2015-08-06,1,10092.747
765,2015-08-13,2,7194.49
765,2015-08-20,3,9689.262
765,2015-08-27,4,13304.927
765,2015-09-03,5,9782.483
765,2015-09-10,6,8113.0674
766,2015-08-06,1,8682.274
766,2015-08-13,2,7461.085
766,2015-08-20,3,11353.787
766,2015-08-27,4,10157.473
766,2015-09-03,5,7287.9067
766,2015-09-10,6,6010.281
767,2015-08-06,1,6286.745
767,2015-08-13,2,8491.695
767,2015-08-20,3,11840.312
767,2015-08-27,4,8075.728
767,2015-09-03,5,6213.5356
767,2015-09-10,6,5057.2944
768,2015-08-06,1,13530.589
768,2015-08-13,2,7381.1084
768,2015-08-20,3,20256.078
768,2015-08-27,4,14049.106
768,2015-09-03,5,9829.976
768,2015-09-10,6,11115.605
769,2015-08-06,1,21305.527
769,2015-08-13,2,9536.093
769,2015-08-20,3,12978.124
769,2015-08-27,4,14118.792
769,2015-09-03,5,10005.037
769,2015-09-10,6,9371.606
770,2015-08-06,1,12862.972
770,2015-08-13,2,6843.92
770,2015-08-20,3,8631.08
770,2015-08-27,4,7099.9453
770,2015-09-03,5,4875.1035
770,2015-09-10,6,6967.83
771,2015-08-06,1,8589.604
771,2015-08-13,2,7687.7285
771,2015-08-20,3,10966.451
771,2015-08-27,4,11284.545
771,2015-09-03,5,7006.2446
771,2015-09-10,6,6010.281
772,2015-08-06,1,10106.3125
772,2015-08-13,2,4303.0293
772,2015-08-20,3,5510.957
772,2015-08-27,4,7144.4224
772,2015-09-03,5,6924.831
772,2015-09-10,6,6967.83
773,2015-08-06,1,8628.014
773,2015-08-13,2,6585.3184
773,2015-08-20,3,9335.084
773,2015-08-27,4,6911.238
773,2015-09-03,5,4932.8394
773,2015-09-10,6,6967.83
774,2015-08-06,1,9224.33
774,2015-08-13,2,7376.6714
774,2015-08-20,3,9904.794
774,2015-08-27,4,7885.194
774,2015-09-03,5,4932.8394
774,2015-09-10,6,6967.83
775,2015-08-06,1,10203.542
775,2015-08-13,2,4667.8477
775,2015-08-20,3,12454.106
775,2015-08-27,4,10811.863
775,2015-09-03,5,10174.988
775,2015-09-10,6,6651.0703
776,2015-08-06,1,11696.086
776,2015-08-13,2,6373.493
776,2015-08-20,3,8165.2725
776,2015-08-27,4,7562.0
776,2015-09-03,5,6646.6865
776,2015-09-10,6,6967.83
777,2015-08-06,1,9753.605
777,2015-08-13,2,4746.562
777,2015-08-20,3,7954.837
777,2015-08-27,4,5955.1606
777,2015-09-03,5,6982.567
777,2015-09-10,6,6967.83
778,2015-08-06,1,9620.21
778,2015-08-13,2,8423.074
778,2015-08-20,3,10523.097
778,2015-08-27,4,7279.726
778,2015-09-03,5,4827.6914
778,2015-09-10,6,6828.8784
779,2015-08-06,1,8874.292
779,2015-08-13,2,7622.466
779,2015-08-20,3,10582.6875
779,2015-08-27,4,11101.008
779,2015-09-03,5,7287.9067
779,2015-09-10,6,6010.281
780,2015-08-06,1,8477.932
780,2015-08-13,2,7328.371
780,2015-08-20,3,11239.795
780,2015-08-27,4,9951.657
780,2015-09-03,5,7171.622
780,2015-09-10,6,5169.32
781,2015-08-06,1,10173.493
781,2015-08-13,2,4921.7437
781,2015-08-20,3,7444.8657
781,2015-08-27,4,6094.3535
781,2015-09-03,5,6924.831
781,2015-09-10,6,6967.83
782,2015-08-06,1,9764.202
782,2015-08-13,2,8576.706
782,2015-08-20,3,9907.623
782,2015-08-27,4,7388.5435
782,2015-09-03,5,5189.2524
782,2015-09-10,6,6967.83
783,2015-08-06,1,8598.45
783,2015-08-13,2,7602.951
783,2015-08-20,3,11316.088
783,2015-08-27,4,10939.08
783,2015-09-03,5,7006.2446
783,2015-09-10,6,6010.281
784,2015-08-06,1,8479.495
784,2015-08-13,2,6840.595
784,2015-08-20,3,11166.741
784,2015-08-27,4,10134.532
784,2015-09-03,5,7002.718
784,2015-09-10,6,4542.6353
785,2015-08-06,1,9542.49
785,2015-08-13,2,9156.414
785,2015-08-20,3,14377.752
785,2015-08-27,4,12033.113
785,2015-09-03,5,8049.934
785,2015-09-10,6,7030.953
786,2015-08-06,1,8564.368
786,2015-08-13,2,6471.485
786,2015-08-20,3,7973.589
786,2015-08-27,4,7655.476
786,2015-09-03,5,6982.567
786,2015-09-10,6,6967.83
787,2015-08-06,1,13095.523
787,2015-08-13,2,9060.657
787,2015-08-20,3,12162.321
787,2015-08-27,4,11715.004
787,2015-09-03,5,9333.644
787,2015-09-10,6,9433.333
788,2015-08-06,1,26323.336
788,2015-08-13,2,16660.258
788,2015-08-20,3,14645.256
788,2015-08-27,4,17060.693
788,2015-09-03,5,7983.2295
788,2015-09-10,6,8776.58
789,2015-08-06,1,8509.456
789,2015-08-13,2,5643.2695
789,2015-08-20,3,6083.5127
789,2015-08-27,4,7660.2505
789,2015-09-03,5,6982.567
789,2015-09-10,6,6967.83
790,2015-08-06,1,10226.792
790,2015-08-13,2,5834.315
790,2015-08-20,3,11789.579
790,2015-08-27,4,11311.983
790,2015-09-03,5,8317.214
790,2015-09-10,6,7030.953
791,2015-08-06,1,8381.606
791,2015-08-13,2,9252.444
791,2015-08-20,3,13720.592
791,2015-08-27,4,10601.745
791,2015-09-03,5,9724.267
791,2015-09-10,6,6488.33
792,2015-08-06,1,8297.769
792,2015-08-13,2,8377.585
792,2015-08-20,3,11118.878
792,2015-08-27,4,11284.545
792,2015-09-03,5,7287.9067
792,2015-09-10,6,6010.281
793,2015-08-06,1,13694.917
793,2015-08-13,2,6711.564
793,2015-08-20,3,8704.621
793,2015-08-27,4,7031.291
793,2015-09-03,5,6646.6865
793,2015-09-10,6,6967.83
794,2015-08-06,1,9365.339
794,2015-08-13,2,6936.419
794,2015-08-20,3,8225.563
794,2015-08-27,4,7404.7524
794,2015-09-03,5,6982.567
794,2015-09-10,6,6967.83
795,2015-08-06,1,12373.159
795,2015-08-13,2,4375.441
795,2015-08-20,3,7319.3296
795,2015-08-27,4,5982.328
795,2015-09-03,5,6924.831
795,2015-09-10,6,6967.83
796,2015-08-06,1,9891.441
796,2015-08-13,2,7194.0825
796,2015-08-20,3,12353.094
796,2015-08-27,4,12446.3955
796,2015-09-03,5,8374.951
796,2015-09-10,6,7030.953
797,2015-08-06,1,8787.126
797,2015-08-13,2,7077.2373
797,2015-08-20,3,9318.511
797,2015-08-27,4,6911.238
797,2015-09-03,5,4932.8394
797,2015-09-10,6,6967.83
798,2015-08-06,1,9616.497
798,2015-08-13,2,7962.8145
798,2015-08-20,3,12649.831
798,2015-08-27,4,11983.658
798,2015-09-03,5,8127.804
798,2015-09-10,6,6402.748
799,2015-08-06,1,12586.327
799,2015-08-13,2,6679.5117
799,2015-08-20,3,8926.789
799,2015-08-27,4,12689.648
799,2015-09-03,5,9639.829
799,2015-09-10,6,8260.363
800,2015-08-06,1,8709.554
800,2015-08-13,2,4962.2114
800,2015-08-20,3,8017.422
800,2015-08-27,4,6099.5493
800,2015-09-03,5,6982.567
800,2015-09-10,6,6967.83
801,2015-08-06,1,9340.788
801,2015-08-13,2,8446.855
801,2015-08-20,3,10028.103
801,2015-08-27,4,7107.831
801,2015-09-03,5,6150.95
801,2015-09-10,6,6689.6855
802,2015-08-06,1,8710.684
802,2015-08-13,2,7471.949
802,2015-08-20,3,10515.562
802,2015-08-27,4,11101.008
802,2015-09-03,5,7006.2446
802,2015-09-10,6,6010.281
803,2015-08-06,1,7787.7407
803,2015-08-13,2,8876.541
803,2015-08-20,3,10967.455
803,2015-08-27,4,7224.264
803,2015-09-03,5,6150.95
803,2015-09-10,6,6828.8784
804,2015-08-06,1,9401.22
804,2015-08-13,2,6563.4795
804,2015-08-20,3,9339.74
804,2015-08-27,4,6956.274
804,2015-09-03,5,4932.8394
804,2015-09-10,6,6967.83
805,2015-08-06,1,8609.575
805,2015-08-13,2,8547.968
805,2015-08-20,3,10569.606
805,2015-08-27,4,7198.0005
805,2015-09-03,5,4827.6914
805,2015-09-10,6,7107.0215
806,2015-08-06,1,9193.718
806,2015-08-13,2,9146.49
806,2015-08-20,3,12755.478
806,2015-08-27,4,12659.302
806,2015-09-03,5,7012.358
806,2015-09-10,6,5839.061
807,2015-08-06,1,14119.352
807,2015-08-13,2,4340.7207
807,2015-08-20,3,13767.705
807,2015-08-27,4,10913.406
807,2015-09-03,5,10615.636
807,2015-09-10,6,9073.003
808,2015-08-06,1,9525.872
808,2015-08-13,2,7564.4697
808,2015-08-20,3,12560.255
808,2015-08-27,4,12446.3955
808,2015-09-03,5,8565.421
808,2015-09-10,6,7030.953
809,2015-08-06,1,11692.044
809,2015-08-13,2,5778.27
809,2015-08-20,3,8800.256
809,2015-08-27,4,13890.265
809,2015-09-03,5,10013.923
809,2015-09-10,6,8260.363
810,2015-08-06,1,9684.539
810,2015-08-13,2,8214.213
810,2015-08-20,3,12170.604
810,2015-08-27,4,7620.564
810,2015-09-03,5,6150.95
810,2015-09-10,6,5057.2944
811,2015-08-06,1,8322.704
811,2015-08-13,2,4446.7295
811,2015-08-20,3,6643.0303
811,2015-08-27,4,7207.514
811,2015-09-03,5,6982.567
811,2015-09-10,6,6967.83
812,2015-08-06,1,6763.336
812,2015-08-13,2,9022.81
812,2015-08-20,3,12117.378
812,2015-08-27,4,8629.921
812,2015-09-03,5,7171.622
812,2015-09-10,6,5057.2944
813,2015-08-06,1,9880.795
813,2015-08-13,2,8091.394
813,2015-08-20,3,12072.073
813,2015-08-27,4,8055.57
813,2015-09-03,5,6543.4175
813,2015-09-10,6,5057.2944
814,2015-08-06,1,9259.24
814,2015-08-13,2,6102.8804
814,2015-08-20,3,13497.453
814,2015-08-27,4,10601.745
814,2015-09-03,5,9822.211
814,2015-09-10,6,6488.33
815,2015-08-06,1,9236.353
815,2015-08-13,2,8345.663
815,2015-08-20,3,12197.793
815,2015-08-27,4,8629.921
815,2015-09-03,5,7171.622
815,2015-09-10,6,5169.32
816,2015-08-06,1,10060.218
816,2015-08-13,2,4260.1494
816,2015-08-20,3,7444.8657
816,2015-08-27,4,5731.688
816,2015-09-03,5,6924.831
816,2015-09-10,6,6967.83
817,2015-08-06,1,28477.312
817,2015-08-13,2,22978.29
817,2015-08-20,3,17002.158
817,2015-08-27,4,17235.27
817,2015-09-03,5,10775.946
817,2015-09-10,6,8935.334
818,2015-08-06,1,8444.595
818,2015-08-13,2,9065.904
818,2015-08-20,3,12400.284
818,2015-08-27,4,7994.0015
818,2015-09-03,5,6150.95
818,2015-09-10,6,5057.2944
819,2015-08-06,1,7658.912
819,2015-08-13,2,9229.571
819,2015-08-20,3,12104.75
819,2015-08-27,4,7620.564
819,2015-09-03,5,6150.95
819,2015-09-10,6,6828.8784
820,2015-08-06,1,12398.867
820,2015-08-13,2,9092.653
820,2015-08-20,3,17736.703
820,2015-08-27,4,11549.795
820,2015-09-03,5,8288.346
820,2015-09-10,6,10550.62
821,2015-08-06,1,8206.894
821,2015-08-13,2,7532.8086
821,2015-08-20,3,10808.698
821,2015-08-27,4,10939.08
821,2015-09-03,5,7287.9067
821,2015-09-10,6,4687.022
822,2015-08-06,1,9963.479
822,2015-08-13,2,8115.9863
822,2015-08-20,3,13507.332
822,2015-08-27,4,12236.559
822,2015-09-03,5,8565.421
822,2015-09-10,6,7030.953
823,2015-08-06,1,6856.202
823,2015-08-13,2,8820.004
823,2015-08-20,3,12108.379
823,2015-08-27,4,8070.7896
823,2015-09-03,5,6213.5356
823,2015-09-10,6,5057.2944
824,2015-08-06,1,10051.215
824,2015-08-13,2,6857.9453
824,2015-08-20,3,10623.582
824,2015-08-27,4,10327.193
824,2015-09-03,5,8314.792
824,2015-09-10,6,6072.866
825,2015-08-06,1,9146.771
825,2015-08-13,2,6401.8315
825,2015-08-20,3,9163.173
825,2015-08-27,4,6923.779
825,2015-09-03,5,4932.8394
825,2015-09-10,6,6967.83
826,2015-08-06,1,9119.574
826,2015-08-13,2,8280.899
826,2015-08-20,3,12297.091
826,2015-08-27,4,10960.038
826,2015-09-03,5,10232.725
826,2015-09-10,6,6932.733
827,2015-08-06,1,20071.164
827,2015-08-13,2,17306.74
827,2015-08-20,3,13182.495
827,2015-08-27,4,15947.76
827,2015-09-03,5,8590.948
827,2015-09-10,6,8089.31
828,2015-08-06,1,10601.016
828,2015-08-13,2,8112.6025
828,2015-08-20,3,8551.75
828,2015-08-27,4,7763.3975
828,2015-09-03,5,4875.1035
828,2015-09-10,6,6967.83
829,2015-08-06,1,9748.636
829,2015-08-13,2,8459.009
829,2015-08-20,3,10733.801
829,2015-08-27,4,6808.9546
829,2015-09-03,5,6150.95
829,2015-09-10,6,5057.2944
830,2015-08-06,1,7929.5547
830,2015-08-13,2,8416.646
830,2015-08-20,3,11239.795
830,2015-08-27,4,8736.13
830,2015-09-03,5,7171.622
830,2015-09-10,6,5057.2944
831,2015-08-06,1,12264.375
831,2015-08-13,2,7111.8535
831,2015-08-20,3,18575.89
831,2015-08-27,4,10745.607
831,2015-09-03,5,9592.72
831,2015-09-10,6,10401.353
832,2015-08-06,1,8716.011
832,2015-08-13,2,7163.7305
832,2015-08-20,3,10768.494
832,2015-08-27,4,11003.0625
832,2015-09-03,5,7287.9067
832,2015-09-10,6,4687.022
833,2015-08-06,1,8885.042
833,2015-08-13,2,8444.73
833,2015-08-20,3,9708.738
833,2015-08-27,4,7332.1226
833,2015-09-03,5,5044.864
833,2015-09-10,6,6967.83
834,2015-08-06,1,6856.202
834,2015-08-13,2,9195.195
834,2015-08-20,3,12263.277
834,2015-08-27,4,7973.844
834,2015-09-03,5,6150.95
834,2015-09-10,6,5057.2944
835,2015-08-06,1,8715.261
835,2015-08-13,2,8229.481
835,2015-08-20,3,9847.161
835,2015-08-27,4,7291.9
835,2015-09-03,5,4932.8394
835,2015-09-10,6,6967.83
836,2015-08-06,1,6596.6504
836,2015-08-13,2,8849.765
836,2015-08-20,3,11964.493
836,2015-08-27,4,8280.181
836,2015-09-03,5,6213.5356
836,2015-09-10,6,5057.2944
837,2015-08-06,1,10156.415
837,2015-08-13,2,4219.084
837,2015-08-20,3,5510.957
837,2015-08-27,4,7283.6133
837,2015-09-03,5,6924.831
837,2015-09-10,6,6967.83
838,2015-08-06,1,8933.539
838,2015-08-13,2,6805.733
838,2015-08-20,3,12129.214
838,2015-08-27,4,11724.554
838,2015-09-03,5,9951.248
838,2015-09-10,6,7316.139
839,2015-08-06,1,9968.594
839,2015-08-13,2,4159.8706
839,2015-08-20,3,8257.9375
839,2015-08-27,4,7485.6577
839,2015-09-03,5,6982.567
839,2015-09-10,6,6967.83
840,2015-08-06,1,9472.68
840,2015-08-13,2,8823.764
840,2015-08-20,3,11476.322
840,2015-08-27,4,8736.13
840,2015-09-03,5,7171.622
840,2015-09-10,6,5169.32
841,2015-08-06,1,9617.389
841,2015-08-13,2,5779.0674
841,2015-08-20,3,7466.2393
841,2015-08-27,4,7061.89
841,2015-09-03,5,6982.567
841,2015-09-10,6,6967.83
842,2015-08-06,1,29584.754
842,2015-08-13,2,23609.98
842,2015-08-20,3,17971.799
842,2015-08-27,4,17716.164
842,2015-09-03,5,10705.119
842,2015-09-10,6,8534.61
843,2015-08-06,1,12401.014
843,2015-08-13,2,5139.675
843,2015-08-20,3,11838.794
843,2015-08-27,4,11325.1455
843,2015-09-03,5,9859.274
843,2015-09-10,6,7984.169
844,2015-08-06,1,11054.23
844,2015-08-13,2,4251.1025
844,2015-08-20,3,5601.4214
844,2015-08-27,4,7530.4365
844,2015-09-03,5,6924.831
844,2015-09-10,6,6967.83
845,2015-08-06,1,10029.32
845,2015-08-13,2,6525.4873
845,2015-08-20,3,8637.422
845,2015-08-27,4,7485.392
845,2015-09-03,5,4875.1035
845,2015-09-10,6,6967.83
846,2015-08-06,1,9989.717
846,2015-08-13,2,8610.806
846,2015-08-20,3,9430.872
846,2015-08-27,4,12506.674
846,2015-09-03,5,9819.304
846,2015-09-10,6,8113.0674
847,2015-08-06,1,8327.009
847,2015-08-13,2,7530.576
847,2015-08-20,3,10746.715
847,2015-08-27,4,9618.985
847,2015-09-03,5,7171.622
847,2015-09-10,6,5169.32
848,2015-08-06,1,8547.961
848,2015-08-13,2,8156.45
848,2015-08-20,3,12509.006
848,2015-08-27,4,12554.28
848,2015-09-03,5,8069.517
848,2015-09-10,6,6797.147
849,2015-08-06,1,9129.535
849,2015-08-13,2,6370.1577
849,2015-08-20,3,12865.445
849,2015-08-27,4,11064.783
849,2015-09-03,5,9724.267
849,2015-09-10,6,6488.33
850,2015-08-06,1,6015.429
850,2015-08-13,2,8573.959
850,2015-08-20,3,12191.22
850,2015-08-27,4,8055.57
850,2015-09-03,5,6150.95
850,2015-09-10,6,5057.2944
851,2015-08-06,1,9672.271
851,2015-08-13,2,6854.339
851,2015-08-20,3,9512.006
851,2015-08-27,4,7323.5806
851,2015-09-03,5,4932.8394
851,2015-09-10,6,6967.83
852,2015-08-06,1,11105.557
852,2015-08-13,2,4326.3135
852,2015-08-20,3,7574.327
852,2015-08-27,4,5982.328
852,2015-09-03,5,6924.831
852,2015-09-10,6,6967.83
853,2015-08-06,1,13321.922
853,2015-08-13,2,9138.728
853,2015-08-20,3,10983.261
853,2015-08-27,4,11271.752
853,2015-09-03,5,10437.09
853,2015-09-10,6,9877.551
854,2015-08-06,1,7846.509
854,2015-08-13,2,8618.402
854,2015-08-20,3,11741.301
854,2015-08-27,4,7042.938
854,2015-09-03,5,6150.95
854,2015-09-10,6,6828.8784
855,2015-08-06,1,7584.944
855,2015-08-13,2,8570.814
855,2015-08-20,3,11086.727
855,2015-08-27,4,9086.954
855,2015-09-03,5,7171.622
855,2015-09-10,6,5169.32
856,2015-08-06,1,9896.408
856,2015-08-13,2,6555.9185
856,2015-08-20,3,12481.42
856,2015-08-27,4,10978.172
856,2015-09-03,5,8145.5396
856,2015-09-10,6,6072.866
857,2015-08-06,1,10124.403
857,2015-08-13,2,5509.9976
857,2015-08-20,3,11766.52
857,2015-08-27,4,11653.909
857,2015-09-03,5,9893.512
857,2015-09-10,6,7101.6353
858,2015-08-06,1,9319.593
858,2015-08-13,2,6254.6553
858,2015-08-20,3,9335.084
858,2015-08-27,4,6956.274
858,2015-09-03,5,4932.8394
858,2015-09-10,6,6967.83
859,2015-08-06,1,12318.65
859,2015-08-13,2,5811.7256
859,2015-08-20,3,11066.213
859,2015-08-27,4,13151.562
859,2015-09-03,5,9370.44
859,2015-09-10,6,6797.147
860,2015-08-06,1,7445.7305
860,2015-08-13,2,7066.5747
860,2015-08-20,3,11313.192
860,2015-08-27,4,10475.317
860,2015-09-03,5,7002.718
860,2015-09-10,6,4542.6353
861,2015-08-06,1,9961.001
861,2015-08-13,2,4328.0254
861,2015-08-20,3,6338.958
861,2015-08-27,4,7485.6577
